losses_features,losses_imgs,e_losses
0.07797771692276001,0.10842156410217285,0.18639928102493286
0.049867913126945496,0.07737483084201813,0.12724274396896362
0.05524599179625511,0.08422324061393738,0.1394692361354828
0.048076290637254715,0.06460656970739365,0.11268286406993866
0.04407434165477753,0.07926824688911438,0.1233425885438919
0.03656236454844475,0.059205539524555206,0.09576790034770966
0.03164222836494446,0.057215891778469086,0.08885812014341354
0.03243701159954071,0.06521350890398026,0.09765052050352097
0.030960891395807266,0.05129842087626457,0.08225931227207184
0.028050249442458153,0.050936415791511536,0.07898666709661484
0.026246819645166397,0.04988148808479309,0.07612830400466919
0.033490851521492004,0.059001628309488297,0.09249247610569
0.03327687084674835,0.061315491795539856,0.09459236264228821
0.03735841065645218,0.06649210304021835,0.10385051369667053
0.031635817140340805,0.06861716508865356,0.10025298595428467
0.030887940898537636,0.054488521069288254,0.08537646383047104
0.03284647315740585,0.06499016284942627,0.09783663600683212
0.027405817061662674,0.04672852158546448,0.07413433492183685
0.027274269610643387,0.04938225448131561,0.0766565203666687
0.027104444801807404,0.055081553757190704,0.08218599855899811
0.021729566156864166,0.04495867341756821,0.06668823957443237
0.03360428661108017,0.06905988603830338,0.10266417264938354
0.02995149791240692,0.051096752285957336,0.08104825019836426
0.02670721709728241,0.05438024178147316,0.08108745515346527
0.026902105659246445,0.0537659227848053,0.08066803216934204
0.023488875478506088,0.04609819874167442,0.06958707422018051
0.024036170914769173,0.051112089306116104,0.07514826208353043
0.02401077002286911,0.058437082916498184,0.08244785666465759
0.027634713798761368,0.04762306064367294,0.07525777816772461
0.019773567095398903,0.03899870812892914,0.05877227336168289
0.024663835763931274,0.056786395609378815,0.08145023137331009
0.0292370542883873,0.0540340393781662,0.0832710936665535
0.019037336111068726,0.03799210488796234,0.05702944099903107
0.03057246282696724,0.07427971065044403,0.10485216975212097
0.027669277042150497,0.05701189488172531,0.08468116819858551
0.02416846714913845,0.05665024369955063,0.08081871271133423
0.022447438910603523,0.05492111295461655,0.07736855000257492
0.029829300940036774,0.06346224248409271,0.09329154342412949
0.025478631258010864,0.053647324442863464,0.07912595570087433
0.024245239794254303,0.04736671596765518,0.07161195576190948
0.021276766434311867,0.0430648997426033,0.06434166431427002
0.020387334749102592,0.05116966366767883,0.07155700027942657
0.022480370476841927,0.046678442507982254,0.06915881484746933
0.027002498507499695,0.051551539450883865,0.07855403423309326
0.019802577793598175,0.04219382256269455,0.061996400356292725
0.02018575184047222,0.04999548941850662,0.07018124312162399
0.018312089145183563,0.04266374930739403,0.06097583845257759
0.024362297728657722,0.04947417229413986,0.07383646816015244
0.019812099635601044,0.05202523618936539,0.07183733582496643
0.017922885715961456,0.045970164239406586,0.06389304995536804
0.021775271743535995,0.049876779317855835,0.07165205478668213
0.016828641295433044,0.03194671496748924,0.04877535626292229
0.02131042815744877,0.04411435127258301,0.06542477756738663
0.017181705683469772,0.04375898092985153,0.060940686613321304
0.032417990267276764,0.06693208962678909,0.09935007989406586
0.02230529487133026,0.040580328553915024,0.06288562715053558
0.02157263271510601,0.050036169588565826,0.07160880416631699
0.021369347348809242,0.04810710996389389,0.06947645545005798
0.016433246433734894,0.03516469523310661,0.05159794166684151
0.021596428006887436,0.04701126366853714,0.06860768795013428
0.023781409487128258,0.04825970530509949,0.0720411166548729
0.017377261072397232,0.04471404850482941,0.06209130957722664
0.019525893032550812,0.04510914534330368,0.06463503837585449
0.017424438148736954,0.037210479378700256,0.05463491752743721
0.017466580495238304,0.03325652703642845,0.050723105669021606
0.020105812698602676,0.04641701281070709,0.06652282178401947
0.019176281988620758,0.04232487082481384,0.0615011528134346
0.015540877357125282,0.03402332216501236,0.04956419765949249
0.026175756007432938,0.06532131135463715,0.09149706363677979
0.018016060814261436,0.04390185698866844,0.06191791594028473
0.02182208001613617,0.05646320432424545,0.07828528434038162
0.018822645768523216,0.04485415294766426,0.06367679685354233
0.017962610349059105,0.03954750671982765,0.05751011520624161
0.016671672463417053,0.041664835065603256,0.05833650752902031
0.014408402144908905,0.0343145951628685,0.048722997307777405
0.01845208927989006,0.045998379588127136,0.0644504725933075
0.0173382218927145,0.0376618318259716,0.055000051856040955
0.023320607841014862,0.05145898461341858,0.07477959245443344
0.018633408471941948,0.039519865065813065,0.05815327167510986
0.019785534590482712,0.041036367416381836,0.06082190200686455
0.018557647243142128,0.04202979430556297,0.06058744341135025
0.01658518984913826,0.04214376583695412,0.05872895568609238
0.01782829873263836,0.03903062641620636,0.05685892701148987
0.01647176593542099,0.037000298500061035,0.053472064435482025
0.01980692148208618,0.03992684185504913,0.059733763337135315
0.02115846425294876,0.038100507110357285,0.059258971363306046
0.017779121175408363,0.037447236478328705,0.05522635579109192
0.014719480648636818,0.03441062569618225,0.04913010448217392
0.02188490331172943,0.05800009146332741,0.07988499104976654
0.019297990947961807,0.04444011673331261,0.06373810768127441
0.017095021903514862,0.03998734802007675,0.057082369923591614
0.014999471604824066,0.03855372965335846,0.053553201258182526
0.018894314765930176,0.03607466071844101,0.054968975484371185
0.017567835748195648,0.03957243263721466,0.05714026838541031
0.01816822588443756,0.04340256750583649,0.06157079339027405
0.021094318479299545,0.04441149905323982,0.06550581753253937
0.014164331369102001,0.033122722059488297,0.04728705435991287
0.013557531870901585,0.035505883395671844,0.049063414335250854
0.018594184890389442,0.04488592594861984,0.06348010897636414
0.017148233950138092,0.03859156370162964,0.05573979765176773
0.01966363936662674,0.04324803501367569,0.06291167438030243
0.01562528870999813,0.04207419604063034,0.05769948661327362
0.017110664397478104,0.039227746427059174,0.05633841082453728
0.018096864223480225,0.03779764845967293,0.05589451268315315
0.01864055171608925,0.04853566363453865,0.0671762153506279
0.017964668571949005,0.043262794613838196,0.0612274631857872
0.014425833709537983,0.032857172191143036,0.047283004969358444
0.018173236399888992,0.037772372364997864,0.055945608764886856
0.015979506075382233,0.02906022220849991,0.04503972828388214
0.018878862261772156,0.04693299159407616,0.06581185758113861
0.01908630132675171,0.04940241947770119,0.0684887170791626
0.017489129677414894,0.04159402847290039,0.059083156287670135
0.014223224483430386,0.0333569198846817,0.04758014529943466
0.019330065697431564,0.046060554683208466,0.06539061665534973
0.01678439974784851,0.04096069931983948,0.05774509906768799
0.018814314156770706,0.043800510466098785,0.06261482834815979
0.017747357487678528,0.03204928711056709,0.04979664459824562
0.015682410448789597,0.03268276900053024,0.04836517944931984
0.020603246986865997,0.04147609695792198,0.06207934394478798
0.015521209686994553,0.03513933718204498,0.050660546869039536
0.01631111465394497,0.04460946097970009,0.06092057377099991
0.017884012311697006,0.04123314470052719,0.0591171570122242
0.019463496282696724,0.04642590507864952,0.0658894032239914
0.014282049611210823,0.031186487525701523,0.045468538999557495
0.02075413428246975,0.04000725597143173,0.06076139211654663
0.019464556127786636,0.04632776230573654,0.06579232215881348
0.01982733979821205,0.048685621470212936,0.06851296126842499
0.013640278950333595,0.03209612891077995,0.0457364097237587
0.02001001313328743,0.0505283921957016,0.07053840160369873
0.017102759331464767,0.046595629304647446,0.06369838863611221
0.016130875796079636,0.03622537851333618,0.05235625430941582
0.014666897244751453,0.033671725541353226,0.048338621854782104
0.016938013955950737,0.04140329733490944,0.05834130942821503
0.016033535823225975,0.0336160808801651,0.049649618566036224
0.014269277453422546,0.030498988926410675,0.04476826637983322
0.017958559095859528,0.039317283779382706,0.05727584287524223
0.017422419041395187,0.03876209259033203,0.05618451163172722
0.017385615035891533,0.03548799455165863,0.05287361145019531
0.019989050924777985,0.04308335483074188,0.06307240575551987
0.019355420023202896,0.046241145581007004,0.0655965656042099
0.017499607056379318,0.040963903069496155,0.05846351012587547
0.01878439076244831,0.045172467827796936,0.0639568567276001
0.014216430485248566,0.03696627542376518,0.05118270590901375
0.01574821211397648,0.036992911249399185,0.05274112522602081
0.015402901917696,0.04194466769695282,0.05734756961464882
0.020780395716428757,0.04097866266965866,0.06175905838608742
0.01609938219189644,0.03774914890527725,0.05384853109717369
0.015150768682360649,0.04151896387338638,0.05666973441839218
0.016360852867364883,0.04016898572444916,0.05652983859181404
0.017133168876171112,0.04261795058846474,0.05975111946463585
0.015152913518249989,0.039675723761320114,0.05482863634824753
0.01435147039592266,0.026227803900837898,0.04057927429676056
0.014240913093090057,0.028217989951372147,0.042458903044462204
0.021610228344798088,0.046321261674165726,0.06793148815631866
0.015666600316762924,0.03704118728637695,0.05270778760313988
0.01599535159766674,0.04045909643173218,0.05645444989204407
0.01872074045240879,0.03750285133719444,0.05622359365224838
0.016105039045214653,0.03924096003174782,0.05534599721431732
0.014006631448864937,0.03723539412021637,0.05124202370643616
0.017856450751423836,0.042938679456710815,0.0607951283454895
0.01660892926156521,0.04191482067108154,0.0585237517952919
0.016239134594798088,0.0414249524474144,0.057664088904857635
0.015088154003024101,0.047136418521404266,0.06222457438707352
0.02130884863436222,0.039741598069667816,0.06105044484138489
0.018896261230111122,0.04075067862868309,0.05964694172143936
0.01799997314810753,0.04576468840241432,0.06376466155052185
0.01748676598072052,0.0438203439116478,0.06130710989236832
0.015192266553640366,0.03569645434617996,0.05088872089982033
0.01819550432264805,0.03972141072154045,0.05791691690683365
0.014155850745737553,0.027329765260219574,0.04148561507463455
0.015555720776319504,0.029161198064684868,0.04471691697835922
0.016586661338806152,0.03418540209531784,0.05077206343412399
0.01431331504136324,0.040278516709804535,0.0545918308198452
0.015000879764556885,0.034486494958400726,0.04948737472295761
0.013889476656913757,0.037601836025714874,0.05149131268262863
0.01617044024169445,0.03883742168545723,0.05500786006450653
0.01681135594844818,0.04234158247709274,0.059152938425540924
0.018070559948682785,0.04158778488636017,0.059658344835042953
0.013706572353839874,0.033140629529953,0.04684720188379288
0.016181884333491325,0.039835669100284576,0.05601755529642105
0.019194677472114563,0.04305652156472206,0.062251199036836624
0.013955730944871902,0.03884256258606911,0.05279829353094101
0.014931630343198776,0.042455755174160004,0.05738738551735878
0.017227211967110634,0.047257617115974426,0.06448482722043991
0.01729452982544899,0.04263424128293991,0.0599287711083889
0.01225358247756958,0.03173263370990753,0.04398621618747711
0.01456081960350275,0.04153238981962204,0.056093208491802216
0.01842636801302433,0.0447564460337162,0.06318281590938568
0.012571806088089943,0.027088815346360207,0.03966062143445015
0.014383776113390923,0.03259126469492912,0.046975038945674896
0.01464858464896679,0.03588318079710007,0.050531767308712006
0.014809895306825638,0.04002545028924942,0.05483534559607506
0.014224124141037464,0.036528244614601135,0.050752367824316025
0.016350040212273598,0.04093519598245621,0.057285234332084656
0.017057860270142555,0.04758787155151367,0.06464572995901108
0.01701468788087368,0.04188656061887741,0.05890125036239624
0.01744716987013817,0.03635992854833603,0.0538070984184742
0.01213645376265049,0.028895685449242592,0.04103213921189308
0.02302788570523262,0.05045459419488907,0.07348248362541199
0.02152969315648079,0.05079769343137741,0.0723273903131485
0.017205901443958282,0.041315339505672455,0.05852124094963074
0.017506759613752365,0.047321490943431854,0.06482824683189392
0.016667991876602173,0.038216814398765564,0.05488480627536774
0.01412802655249834,0.04032205045223236,0.05445007607340813
0.0207061804831028,0.04347730427980423,0.06418348848819733
0.015532615594565868,0.038144372403621674,0.05367698892951012
0.018797677010297775,0.04693260043859482,0.0657302737236023
0.013172037899494171,0.030576791614294052,0.04374882951378822
0.01538623496890068,0.03742123022675514,0.05280746519565582
0.019699392840266228,0.04370613396167755,0.06340552866458893
0.011589547619223595,0.03134042024612427,0.04292996972799301
0.015688585117459297,0.03229452297091484,0.04798310995101929
0.013521917164325714,0.033609308302402496,0.04713122546672821
0.02362835593521595,0.04638079181313515,0.07000914961099625
0.016264088451862335,0.046412549912929535,0.06267663836479187
0.017951440066099167,0.03822533041238785,0.056176770478487015
0.01650027371942997,0.03927936404943466,0.05577963590621948
0.01227570604532957,0.03217808157205582,0.04445378854870796
0.020194970071315765,0.046757541596889496,0.06695251166820526
0.01980452798306942,0.039877213537693024,0.05968174338340759
0.01428630854934454,0.03570989519357681,0.04999620467424393
0.01331772655248642,0.03184857964515686,0.04516630619764328
0.01673664152622223,0.03974079340696335,0.05647743493318558
0.016012445092201233,0.04475504159927368,0.060767486691474915
0.015190230682492256,0.041438907384872437,0.05662913620471954
0.015047585591673851,0.03360079973936081,0.04864838719367981
0.015771491453051567,0.033069077879190445,0.04884056746959686
0.015563907101750374,0.03753799945116043,0.053101904690265656
0.01576477289199829,0.033732227981090546,0.04949700087308884
0.016858592629432678,0.033512867987155914,0.05037146061658859
0.010722590610384941,0.029684292152523994,0.040406882762908936
0.017004862427711487,0.04116116836667061,0.058166030794382095
0.014397714287042618,0.03301091492176056,0.04740862920880318
0.012936094775795937,0.03697053715586662,0.04990663379430771
0.013380995020270348,0.030397411435842514,0.04377840459346771
0.01651419885456562,0.04786105081439018,0.06437525153160095
0.015330938622355461,0.0365130752325058,0.05184401571750641
0.013724970631301403,0.036645062267780304,0.05037003383040428
0.014426600188016891,0.03600968420505524,0.05043628439307213
0.018299002200365067,0.04132450744509697,0.059623509645462036
0.013000759296119213,0.03136333078145981,0.044364091008901596
0.013915621675550938,0.03219297528266907,0.04610859602689743
0.015256630256772041,0.04224158823490143,0.05749821662902832
0.01540137268602848,0.04314074665307999,0.05854211747646332
0.0131745720282197,0.033417150378227234,0.04659172147512436
0.01808878593146801,0.04397134110331535,0.062060125172138214
0.015107512474060059,0.03850541636347771,0.053612928837537766
0.013582965359091759,0.03139130398631096,0.04497426748275757
0.013690609484910965,0.036500949412584305,0.05019155889749527
0.011943414807319641,0.03139529749751091,0.04333871230483055
0.01316609513014555,0.02874082326889038,0.041906919330358505
0.016223065555095673,0.03387987241148949,0.05010293796658516
0.012686070054769516,0.03424427658319473,0.04693034663796425
0.016860056668519974,0.043594881892204285,0.06045493856072426
0.016979318112134933,0.046801306307315826,0.06378062069416046
0.015363534912467003,0.045009322464466095,0.06037285923957825
0.0131258275359869,0.031676676124334335,0.044802501797676086
0.020215101540088654,0.03984033316373825,0.060055434703826904
0.013575227931141853,0.035827867686748505,0.04940309375524521
0.014480706304311752,0.03830046206712723,0.05278116837143898
0.016179081052541733,0.03921745344996452,0.055396534502506256
0.018822304904460907,0.0411626473069191,0.059984952211380005
0.016226891428232193,0.04635997116565704,0.06258685886859894
0.015882056206464767,0.04410247877240181,0.05998453497886658
0.015594547614455223,0.040591880679130554,0.056186430156230927
0.015593092888593674,0.04535963386297226,0.06095272675156593
0.01947733387351036,0.04597179591655731,0.06544913351535797
0.015479350462555885,0.03549916297197342,0.050978511571884155
0.015199040994048119,0.03611214831471443,0.0513111874461174
0.015611635521054268,0.04457037150859833,0.060182005167007446
0.01502600871026516,0.02997303381562233,0.04499904066324234
0.015386288054287434,0.03795026242733002,0.053336549550294876
0.017422592267394066,0.04929722473025322,0.06671981513500214
0.015990648418664932,0.04030884429812431,0.056299492716789246
0.01125288661569357,0.030046306550502777,0.04129919409751892
0.015495866537094116,0.032877326011657715,0.04837319254875183
0.018496211618185043,0.04539106786251068,0.06388728320598602
0.013526607304811478,0.03327126055955887,0.046797867864370346
0.015305710956454277,0.03418741375207901,0.049493126571178436
0.014764418825507164,0.03329901769757271,0.04806343466043472
0.011121942661702633,0.02105763368308544,0.0321795754134655
0.0168130062520504,0.03442137688398361,0.05123438313603401
0.013858681544661522,0.03241889923810959,0.04627758264541626
0.01544744148850441,0.03811263665556908,0.053560078144073486
0.01591985486447811,0.03206479921936989,0.04798465222120285
0.011517073959112167,0.02793622948229313,0.039453305304050446
0.01822414994239807,0.04473055899143219,0.06295470893383026
0.01493680290877819,0.03862285241484642,0.05355965346097946
0.012592680752277374,0.03202475234866142,0.0446174331009388
0.013464166782796383,0.025295693427324295,0.03875986114144325
0.014459952712059021,0.03209638595581055,0.04655633866786957
0.01409243419766426,0.033783260732889175,0.047875694930553436
0.014578504487872124,0.034790731966495514,0.04936923831701279
0.01808459311723709,0.04037163406610489,0.05845622718334198
0.013499954715371132,0.034829284995794296,0.04832924157381058
0.01856265217065811,0.03943415731191635,0.05799680948257446
0.014875790104269981,0.035820335149765015,0.050696127116680145
0.0190899521112442,0.048862524330616,0.0679524764418602
0.017473245039582253,0.046618834137916565,0.06409207731485367
0.012557568959891796,0.03516820818185806,0.047725778073072433
0.01414740551263094,0.03577560931444168,0.049923013895750046
0.014772661961615086,0.03624085709452629,0.0510135181248188
0.014339502900838852,0.0412803590297699,0.05561986193060875
0.011823084205389023,0.030484849587082863,0.042307935655117035
0.014214766211807728,0.03378318250179291,0.04799794778227806
0.014658072963356972,0.03295924514532089,0.047617316246032715
0.014141981489956379,0.032988857477903366,0.04713083803653717
0.014900175854563713,0.03422090411186218,0.049121081829071045
0.01791984774172306,0.0370631217956543,0.05498296767473221
0.015342588536441326,0.037390273064374924,0.052732862532138824
0.021270636469125748,0.043079257011413574,0.06434988975524902
0.019136831164360046,0.04342542588710785,0.0625622570514679
0.015452345833182335,0.03442879021167755,0.049881137907505035
0.018522782251238823,0.0428847037255764,0.061407484114170074
0.01899707317352295,0.0479351207613945,0.06693219393491745
0.014406442642211914,0.03676597774028778,0.051172420382499695
0.02184540033340454,0.043231088668107986,0.06507648527622223
0.015323015861213207,0.04596415534615517,0.06128717213869095
0.014344803988933563,0.03319482132792473,0.04753962531685829
0.01778743788599968,0.04230670630931854,0.06009414419531822
0.014055244624614716,0.03384380787611008,0.04789905250072479
0.01532657165080309,0.03540728613734245,0.05073385685682297
0.01925716921687126,0.04771110415458679,0.06696827709674835
0.013937565498054028,0.03927604481577873,0.053213611245155334
0.013050060719251633,0.03534426540136337,0.048394326120615005
0.015561379492282867,0.03126944601535797,0.04683082550764084
0.016131967306137085,0.04354088380932808,0.059672851115465164
0.015511399134993553,0.041991155594587326,0.05750255286693573
0.015224479138851166,0.039779938757419586,0.05500441789627075
0.017109882086515427,0.039192795753479004,0.05630267783999443
0.014839749783277512,0.03344033658504486,0.04828008636832237
0.016156289726495743,0.03730718418955803,0.05346347391605377
0.014394156634807587,0.04023146629333496,0.05462562292814255
0.013801999390125275,0.036424312740564346,0.05022631213068962
0.014682263135910034,0.035156622529029846,0.04983888566493988
0.018432114273309708,0.04394887387752533,0.06238098815083504
0.012931084260344505,0.03694194182753563,0.049873024225234985
0.015979468822479248,0.03636953979730606,0.05234900861978531
0.015555242076516151,0.03890059143304825,0.05445583164691925
0.015573833137750626,0.04229646176099777,0.0578702948987484
0.012182663194835186,0.02686326764523983,0.03904592990875244
0.011703012511134148,0.03329393267631531,0.044996947050094604
0.010728929191827774,0.023834802210330963,0.03456373140215874
0.01703941449522972,0.034233078360557556,0.05127249285578728
0.012735464610159397,0.034383855760097504,0.047119319438934326
0.011259573511779308,0.03105727769434452,0.042316850274801254
0.0140517083927989,0.030395878478884697,0.04444758594036102
0.022371262311935425,0.04960078001022339,0.07197204232215881
0.016066718846559525,0.03812660276889801,0.054193321615457535
0.015435907989740372,0.03599110618233681,0.05142701417207718
0.017267024144530296,0.04468279331922531,0.06194981932640076
0.01592843048274517,0.03824102133512497,0.05416945368051529
0.012966277077794075,0.03332136571407318,0.04628764092922211
0.01403934508562088,0.03420180827379227,0.04824115335941315
0.014603031799197197,0.03987618163228035,0.0544792115688324
0.01360989548265934,0.03741234540939331,0.0510222390294075
0.01932239532470703,0.04360590875148773,0.06292830407619476
0.012578927911818027,0.036782052367925644,0.0493609793484211
0.016045473515987396,0.0385470986366272,0.054592572152614594
0.012881016358733177,0.03475248068571091,0.04763349890708923
0.015503328293561935,0.03892993554472923,0.05443326383829117
0.010666212067008018,0.031363166868686676,0.042029380798339844
0.011002246290445328,0.028212949633598328,0.039215195924043655
0.014625477604568005,0.03318251669406891,0.04780799522995949
0.016645215451717377,0.0415351428091526,0.05818035826086998
0.014808233827352524,0.03565071150660515,0.05045894533395767
0.015570530667901039,0.03646335005760193,0.05203387886285782
0.015112439170479774,0.03800357133150101,0.05311600863933563
0.0172955933958292,0.040264151990413666,0.05755974352359772
0.012464727275073528,0.03249560669064522,0.04496033489704132
0.019439563155174255,0.0456438884139061,0.06508345156908035
0.014042208902537823,0.032500725239515305,0.0465429350733757
0.017671842128038406,0.04043334349989891,0.05810518562793732
0.01697496697306633,0.043664753437042236,0.060639720410108566
0.013896848075091839,0.028301186859607697,0.04219803586602211
0.012317250482738018,0.0350770503282547,0.04739430174231529
0.01626567356288433,0.03593003749847412,0.0521957129240036
0.018118498846888542,0.04013398662209511,0.0582524836063385
0.013645052909851074,0.03925960883498192,0.05290466174483299
0.016389889642596245,0.03316448628902435,0.04955437779426575
0.013706417754292488,0.034903787076473236,0.048610202968120575
0.012652067467570305,0.03253673017024994,0.04518879950046539
0.014821521937847137,0.03762514144182205,0.05244666337966919
0.010637011379003525,0.022633805871009827,0.03327081725001335
0.01495446264743805,0.039405498653650284,0.05435996130108833
0.017688997089862823,0.04509121552109718,0.0627802163362503
0.016644736751914024,0.03491537272930145,0.051560111343860626
0.01657927967607975,0.0409066267311573,0.0574859082698822
0.013810358010232449,0.0277778971940279,0.041588254272937775
0.012958936393260956,0.02637404203414917,0.039332978427410126
0.017826022580266,0.03569602966308594,0.05352205038070679
0.016580350697040558,0.04056334123015404,0.057143691927194595
0.015118229202926159,0.042441703379154205,0.05755993351340294
0.013464141637086868,0.03294079005718231,0.04640493169426918
0.012812487781047821,0.034406878054142,0.04721936583518982
0.011687705293297768,0.033300839364528656,0.044988542795181274
0.02030053734779358,0.04905751720070839,0.06935805082321167
0.014711212366819382,0.0384734682738781,0.05318468064069748
0.015392706729471684,0.040847357362508774,0.05624006316065788
0.017781907692551613,0.04494548216462135,0.06272739171981812
0.014588462188839912,0.039563801139593124,0.054152265191078186
0.015919435769319534,0.0383891724050045,0.054308608174324036
0.012525325641036034,0.031231462955474854,0.043756790459156036
0.016099585220217705,0.04350408911705017,0.059603676199913025
0.016914796084165573,0.04208636283874512,0.05900115892291069
0.015533569268882275,0.039675287902355194,0.05520885810256004
0.01610814407467842,0.037323787808418274,0.053431931883096695
0.016086500138044357,0.04503631591796875,0.06112281605601311
0.01754363626241684,0.04113709181547165,0.05868072807788849
0.015329315327107906,0.03836723044514656,0.05369654670357704
0.01622786745429039,0.04066334664821625,0.05689121410250664
0.015443953685462475,0.0356835275888443,0.05112748220562935
0.015444470569491386,0.03814100846648216,0.0535854771733284
0.01590975560247898,0.04364648088812828,0.05955623835325241
0.014697855338454247,0.04412961006164551,0.058827467262744904
0.012635300867259502,0.03343877196311951,0.046074073761701584
0.012471319176256657,0.03294866159558296,0.045419979840517044
0.017008770257234573,0.03635101765394211,0.05335978791117668
0.014800187200307846,0.03780530393123627,0.05260549113154411
0.011879010125994682,0.02844982221722603,0.04032883048057556
0.012069277465343475,0.029836202040314674,0.041905477643013
0.015794120728969574,0.04440745711326599,0.060201577842235565
0.016096360981464386,0.0364350788295269,0.05253143981099129
0.016305968165397644,0.04059728980064392,0.056903257966041565
0.011133434250950813,0.034625738859176636,0.0457591712474823
0.015388084575533867,0.041573718190193176,0.05696180462837219
0.011303389444947243,0.028283104300498962,0.039586491882801056
0.014177494682371616,0.03169068694114685,0.04586818069219589
0.012435972690582275,0.03601360321044922,0.048449575901031494
0.017661260440945625,0.039338864386081696,0.05700012296438217
0.011472707614302635,0.024360481649637222,0.03583318740129471
0.011260498315095901,0.026733679696917534,0.037994176149368286
0.014072831720113754,0.040331728756427765,0.05440456047654152
0.01894245110452175,0.04480631276965141,0.06374876201152802
0.013641932047903538,0.03311755508184433,0.04675948619842529
0.012427186593413353,0.033182211220264435,0.04560939967632294
0.01481030136346817,0.03575729578733444,0.05056759715080261
0.012639387510716915,0.030846398323774338,0.04348578676581383
0.01188967190682888,0.02671263925731182,0.0386023111641407
0.016037777066230774,0.03580573946237564,0.051843516528606415
0.010953085497021675,0.026647521182894707,0.03760060667991638
0.015136060304939747,0.03082823008298874,0.04596428945660591
0.013322383165359497,0.03609208017587662,0.049414463341236115
0.014688275754451752,0.03613617271184921,0.050824448466300964
0.01757948100566864,0.039432089775800705,0.057011570781469345
0.01640964299440384,0.03950164094567299,0.05591128394007683
0.01602322980761528,0.034684985876083374,0.050708215683698654
0.01681821048259735,0.0365896075963974,0.05340781807899475
0.014982791617512703,0.036953046917915344,0.0519358366727829
0.013017769902944565,0.03542019799351692,0.04843796789646149
0.017205027863383293,0.04207136109471321,0.059276387095451355
0.011035263538360596,0.029670553281903267,0.04070581495761871
0.01515896525233984,0.03574630618095398,0.050905272364616394
0.014821995981037617,0.03876987844705582,0.05359187349677086
0.013121325522661209,0.03470544517040253,0.047826770693063736
0.013119767419993877,0.03129412978887558,0.04441389814019203
0.016131620854139328,0.0364338681101799,0.05256548896431923
0.01519625261425972,0.03897816315293312,0.05417441576719284
0.014896520413458347,0.03516851365566254,0.05006503313779831
0.013280998915433884,0.03491082414984703,0.048191823065280914
0.014108248054981232,0.03276905417442322,0.04687730222940445
0.012567112222313881,0.03176134079694748,0.04432845115661621
0.012909295037388802,0.032164543867111206,0.04507383704185486
0.014329126104712486,0.031847767531871796,0.04617689549922943
0.017372790724039078,0.03785537928342819,0.05522817000746727
0.013250106945633888,0.03201708570122719,0.045267194509506226
0.015075095929205418,0.04101037606596947,0.05608547106385231
0.0149187371134758,0.03366363048553467,0.04858236759901047
0.01235491968691349,0.028586000204086304,0.040940918028354645
0.012237495742738247,0.03346032649278641,0.04569782316684723
0.013210732489824295,0.038155607879161835,0.05136634036898613
0.013891293667256832,0.03980467468500137,0.05369596928358078
0.014087497256696224,0.03635472431778908,0.05044222250580788
0.015289479866623878,0.035225920379161835,0.050515398383140564
0.012333490885794163,0.03113483265042305,0.04346832260489464
0.013003992848098278,0.03814128786325455,0.0511452816426754
0.014773339033126831,0.04188975691795349,0.05666309595108032
0.012756898999214172,0.030235031619668007,0.04299192875623703
0.014400674030184746,0.0352642685174942,0.0496649444103241
0.01586218737065792,0.040382303297519684,0.056244492530822754
0.01463267207145691,0.03914926201105118,0.05378193408250809
0.01647629588842392,0.03796888515353203,0.05444518104195595
0.011184641160070896,0.030050724744796753,0.041235364973545074
0.009670684114098549,0.02574092149734497,0.03541160374879837
0.015374837443232536,0.03735826164484024,0.052733100950717926
0.01746618002653122,0.04326661303639412,0.06073279306292534
0.014891674742102623,0.039904654026031494,0.054796330630779266
0.01317683421075344,0.02927037701010704,0.04244720935821533
0.015340832993388176,0.045413319021463394,0.06075415015220642
0.01568671688437462,0.039866819977760315,0.055553536862134933
0.012742523103952408,0.03897809982299805,0.051720622926950455
0.01541607640683651,0.04042777791619301,0.05584385246038437
0.013897264376282692,0.03311269357800484,0.04700995981693268
0.013858933001756668,0.034411925822496414,0.04827085882425308
0.012024062685668468,0.03177971392869949,0.043803777545690536
0.01289372332394123,0.03599698096513748,0.04889070242643356
0.012297889217734337,0.0320143848657608,0.04431227594614029
0.012221159413456917,0.024730823934078217,0.036951981484889984
0.013566139154136181,0.035868190228939056,0.04943433031439781
0.01701641082763672,0.03956613689661026,0.05658254772424698
